frequency_hz,amplitude_db
20.000000000000004,0.14915936959674725
20.549189708923603,0.14829643802617457
21.113459884666586,-0.16964553991963674
21.693224629088103,-0.3446606788301067
22.288909415071263,-0.2977276662445311
22.90095139876564,-0.07037697638642207
23.52979974040372,-0.19933451466811927
24.17591593392687,-0.3407306749474348
24.83977414566262,0.15858135908054585
25.52186156230184,-0.1572494177093809
26.22267874843129,-0.08984990216467106
26.942740013883693,0.16399946474486918
27.682573791175148,0.7300759555227562
28.442723023306726,1.1899634615498744
29.223745562214962,1.27726344015218
30.026214578163472,1.0669856802455058
30.850718980376435,0.949235094969728
31.69786384922227,0.9587319816956174
32.56827088026499,0.7512482888517066
33.46257884050889,0.8171225572767358
34.3814440371715,0.5575772417997449
35.32554079932886,0.4411982691263504
36.29556197278647,0.04597880884819219
37.29221942853913,-0.0941489185371181
38.316244585192855,0.11447650084445635
39.36838894573225,-0.2852944146052342
40.449424649027144,-0.11815841053695865
41.56014503648346,0.2608845070882517
42.701365234253906,0.028708610730344253
43.87392275143595,-0.02273051244238533
45.07867809469583,0.10817535009247592
46.31651539977017,0.26637420446357757
47.58834308030793,0.45339516784213224
48.89509449452947,0.1300197267211937
50.2377286301916,0.05549722365948309
51.61723080836149,0.28733186755419804
53.03461340651583,0.21746766061386574
54.49091660149584,0.20594057652936532
55.987209132863626,0.4378331160175251
57.52458908721974,-0.030592457859136002
59.104184704057765,-0.260160032233529
60.727155203747174,-0.6087655729968886
62.39469163825239,-0.5058663390957265
64.10801776521187,-0.4922498603976553
65.86839094601916,-0.746490830831866
67.67710306856468,-0.5584082277906472
69.53548149531555,-0.7933026456839356
71.44489003742933,-1.108313759806145
73.40672995561606,-0.8899190905618909
75.42244098848397,-0.5075621782914819
77.49350240912266,-0.12712781645890875
79.62143411069948,-0.06279256664545148
81.80779772186621,-0.46808932695674127
84.05419775279384,-0.16163790112596557
86.36228277267702,-0.3460180564360533
88.73374661957223,-0.254361703303183
91.1703296434574,-0.3092312835485831
93.67381998342536,0.0946466313426873
96.24605487994837,-0.5343517576151469
98.88892202317656,-0.45644072351000703
101.60436093826047,-0.6124193274104826
104.39436440871306,-0.7116189086388285
107.26097993885733,-0.329889194777957
110.20631125643139,-0.33767895619735155
113.23251985645456,-0.028362472548640466
116.34182658748716,0.12704119409846057
119.53651328144828,0.26332163305777945
122.81892442818732,0.07444982004456105
126.19146889603861,0.43549534993157407
129.65662169962147,0.5005508129754728
133.2169258161831,0.5707382659498949
136.87499405181757,1.1540848135730122
140.63351095892943,1.2950830861124465
144.49523480635136,1.0476317162334747
148.46299960355873,0.9601768157632411
152.5397171804689,0.6248416013141979
156.7283793243504,1.0119735614231293
161.0320599754108,1.0283105863889417
165.45391748267397,1.1534262727235483
169.99719692180312,0.9475343348660097
174.66523247656878,0.9196573087940213
179.46144988571277,0.2813858411864268
184.38936895699987,0.3060309344097512
189.45260615030492,0.341580352009174
194.6548772316301,0.04438896156287425
200.00000000000003,0.16927494460462642
205.49189708923603,-0.2243344331918374
211.13459884666585,-0.15994633134442182
216.93224629088093,-0.09910430819275991
222.8890941507125,-0.2245921001436122
229.00951398765628,-0.13742307085657737
235.2979974040371,0.12836458503411022
241.75915933926856,-0.24800914473948982
248.39774145662594,-0.031055467357793548
255.2186156230184,0.3347395638562345
262.2267874843129,0.4370379276711144
269.42740013883696,1.000245629273651
276.82573791175145,0.9244360681236194
284.42723023306723,1.326413411671334
292.23745562214975,1.4426936030806676
300.2621457816349,1.5461183123584812
308.5071898037645,1.455317680054447
316.97863849222284,1.7432953476459172
325.68270880265004,1.8622230016389694
334.6257884050889,1.2756584714112624
343.81444037171497,1.0855952659746704
353.2554079932886,0.8608914868485056
362.9556197278647,0.8320876104694988
372.9221942853913,0.43556468411827826
383.1624458519285,0.49325255525013684
393.6838894573223,0.4388641346818255
404.4942464902712,0.8048361013283343
415.60145036483436,0.42677070605230744
427.0136523425389,0.4256713898970745
438.739227514359,0.8013942396736526
450.7867809469583,1.0570215639920182
463.1651539977017,0.888340524645616
475.8834308030793,0.652142725242132
488.9509449452947,0.6261612442978052
502.377286301916,0.3998712261638528
516.1723080836149,0.17958170958161407
530.3461340651586,-0.1415727020558138
544.9091660149587,-0.0867459289223567
559.8720913286365,-0.19818152218173968
575.2458908721976,-0.17571995585048023
591.0418470405776,-0.5154795930759186
607.2715520374718,-0.5141012107489716
623.9469163825239,-0.6629063105168309
641.0801776521188,-0.6057136531498779
658.6839094601917,-0.5191237146998335
676.7710306856467,-0.2697593178510105
695.3548149531555,-0.4795711378346045
714.448900374293,-0.7818698847439742
734.0672995561602,-0.9764197995287106
754.2244098848392,-1.023101329851127
774.9350240912257,-1.1527608031494379
796.2143411069948,-1.3248145800475977
818.0779772186621,-1.4026681001765589
840.5419775279385,-1.9078719623034919
863.6228277267702,-1.5594554463092072
887.3374661957223,-1.41793916118232
911.7032964345741,-1.271457270130727
936.7381998342546,-0.8224292359901628
962.4605487994843,-0.968657746779782
988.8892202317661,-1.0619511733537583
1016.0436093826047,-0.9887170412595095
1043.9436440871305,-0.7013828629888352
1072.6097993885733,-0.2743920494947769
1102.063112564314,-0.1505309679344223
1132.3251985645456,-0.4361507432478088
