frequency_hz,amplitude_db
20.000000000000004,-0.2474180267314916
20.549189708923603,-0.11301287728580793
21.113459884666586,-0.5329354808155152
21.693224629088103,-0.524066921840682
22.288909415071263,-0.4725362108170913
22.90095139876564,0.052709505227568676
23.52979974040372,-0.03174577752831882
24.17591593392687,-0.16193740883080793
24.83977414566262,-0.48993525221343764
25.52186156230184,-0.3788863581389516
26.22267874843129,-0.622188456221579
26.942740013883693,-0.6102348993040776
27.682573791175148,0.027279095922520896
28.442723023306726,0.22010080740426985
29.223745562214962,0.005088180260348213
30.026214578163472,-0.7461452521450391
30.850718980376435,-0.7754814055422725
31.69786384922227,-0.2368645500900852
32.56827088026499,0.3477921219389044
33.46257884050889,0.5837860916637143
34.3814440371715,0.4066950783778423
35.32554079932886,0.37764968485565414
36.29556197278647,0.07878982512223148
37.29221942853913,0.13122796850723034
38.316244585192855,0.10897134679496734
39.36838894573225,0.34989089721375244
40.449424649027144,0.6172937862340835
41.56014503648346,0.3734400442192204
42.701365234253906,0.015859865990640196
43.87392275143595,0.1812275922267385
45.07867809469583,0.17695048747942724
46.31651539977017,0.05023880321013843
47.58834308030793,0.3746571052083
48.89509449452947,0.2701872459270493
50.2377286301916,0.5763437457937437
51.61723080836149,0.5985293953320289
53.03461340651583,0.5498112977248836
54.49091660149584,0.6921992268504538
55.987209132863626,0.5809568366707942
57.52458908721974,0.13826434050029
59.104184704057765,0.35571196506804004
60.727155203747174,-0.020567513669519977
62.39469163825239,-0.09444653494507207
64.10801776521187,-0.1636441733810683
65.86839094601916,-0.336318905880998
67.67710306856468,-0.3032838568209356
69.53548149531555,-0.5723475558391208
71.44489003742933,-0.571120379230116
73.40672995561606,-0.4526439720528163
75.42244098848397,-0.13699044293603768
77.49350240912266,-0.3152980482452082
79.62143411069948,-0.06875888543860757
81.80779772186621,-0.44687051837388736
84.05419775279384,-0.48640460731665036
86.36228277267702,-0.31962154139856136
88.73374661957223,-0.3583570714921005
91.1703296434574,-0.12069405215920201
93.67381998342536,-0.037242470752457985
96.24605487994837,0.08536067376347184
98.88892202317656,0.12457178831970418
101.60436093826047,0.004902023654561993
104.39436440871306,0.18993745776091964
107.26097993885733,0.6127395273405615
110.20631125643139,0.5234114720146562
113.23251985645456,0.08409451824829112
116.34182658748716,0.11524811981364155
119.53651328144828,-0.17147569461295512
122.81892442818732,-0.23810765481617532
126.19146889603861,-0.2963085838748056
129.65662169962147,-0.40347729342896393
133.2169258161831,-0.5015736469926245
136.87499405181757,-0.5955894568747054
140.63351095892943,-0.6199443955869667
144.49523480635136,-0.004051840663135131
148.46299960355873,0.3423461854452956
152.5397171804689,0.14078788523462926
156.7283793243504,0.32090771800668466
161.0320599754108,0.48358843227498494
165.45391748267397,0.6438059752415424
169.99719692180312,0.21062046526040162
174.66523247656878,0.4214490138785627
179.46144988571277,0.5376181080029939
184.38936895699987,0.20743541686777164
189.45260615030492,-0.5140554865173695
194.6548772316301,-0.5436314596725281
200.00000000000003,-0.6895535967744877
205.49189708923603,-0.7218484225903175
211.13459884666585,-1.0593144685466034
216.93224629088093,-0.9555295009698809
222.8890941507125,-0.45310941607910127
229.00951398765628,-0.6580144526082456
235.2979974040371,-0.5831968026422616
241.75915933926856,-0.3342947803413461
248.39774145662594,-0.13688091604447555
255.2186156230184,-0.1267716695047078
262.2267874843129,0.019309805451805634
269.42740013883696,0.2552894742987192
276.82573791175145,-0.08779503318329573
284.42723023306723,-0.21557107950314375
292.23745562214975,-0.07088316543208067
300.2621457816349,0.14551956639535596
