frequency_hz,amplitude_db
20.000000000000004,-0.5479235817652137
20.549189708923603,-0.8320871446703325
21.113459884666586,-1.0135634929156678
21.693224629088103,-1.3455290206553243
22.288909415071263,-1.1385045411800803
22.90095139876564,-1.1222898789779063
23.52979974040372,-1.2836201182547193
24.17591593392687,-1.0869384466268968
24.83977414566262,-0.8944214747858631
25.52186156230184,-0.9743713804837455
26.22267874843129,-0.6757196538556343
26.942740013883693,-0.39630471983602855
27.682573791175148,0.23501780108905737
28.442723023306726,0.45144964727860515
29.223745562214962,0.3101733956100881
30.026214578163472,0.49292297034968524
30.850718980376435,0.8059740430961486
31.69786384922227,1.2768327633947871
32.56827088026499,1.2469981829883583
33.46257884050889,1.5052038079108296
34.3814440371715,0.9469851581774232
35.32554079932886,0.8658065202667966
36.29556197278647,0.2939526488667369
37.29221942853913,0.24260276380720086
38.316244585192855,0.3648274639974741
39.36838894573225,0.28001369303765766
40.449424649027144,-0.17138505456540862
41.56014503648346,-0.05380501607714272
42.701365234253906,0.34632923705535945
43.87392275143595,0.3651804971724794
45.07867809469583,0.5168584836507841
46.31651539977017,0.7840228439023438
47.58834308030793,1.2606031933117736
48.89509449452947,1.7162246959050371
50.2377286301916,1.6198356863655505
51.61723080836149,1.5089136596456019
53.03461340651583,1.5515453136156936
54.49091660149584,0.8557471482735425
55.987209132863626,0.5974795057940112
57.52458908721974,0.3011438718815946
59.104184704057765,0.5605398010267899
60.727155203747174,0.7132605574977386
62.39469163825239,0.4148162955497279
64.10801776521187,0.26462413910983135
65.86839094601916,0.15990459387009656
67.67710306856468,0.014157031322406088
69.53548149531555,0.2422408174053216
71.44489003742933,0.9778727714405682
73.40672995561606,0.6366312394513596
75.42244098848397,0.8681995002221641
77.49350240912266,0.9358485412306423
79.62143411069948,0.3786414729261767
81.80779772186621,0.22911039426227509
84.05419775279384,0.13150715972833915
86.36228277267702,-0.04991670926391645
88.73374661957223,0.027132035938330024
91.1703296434574,-0.07027850949456459
93.67381998342536,-0.2588842048533671
96.24605487994837,-0.03825352897944912
98.88892202317656,-0.23504391836006838
101.60436093826047,-0.11992015950626062
104.39436440871306,0.29091148742821094
107.26097993885733,0.7586232099523376
110.20631125643139,0.6721394264905183
113.23251985645456,0.6909054540283993
116.34182658748716,0.41950892523074057
119.53651328144828,0.39839079264283683
122.81892442818732,0.0768965133659939
126.19146889603861,0.4438058282534115
129.65662169962147,0.32532360697155993
133.2169258161831,0.06696770141460386
136.87499405181757,0.014027163432438552
140.63351095892943,-0.0890457373091818
144.49523480635136,0.03796696301155443
148.46299960355873,0.3077460217073893
152.5397171804689,0.747012413229314
156.7283793243504,0.8667291597431979
161.0320599754108,0.6782456921049893
165.45391748267397,0.2840652460297708
169.99719692180312,0.7668987443364002
174.66523247656878,0.529739959926317
179.46144988571277,0.15279902017933622
184.38936895699987,-0.13878054935550224
189.45260615030492,-0.27902229562842645
194.6548772316301,-0.17585139765578334
200.00000000000003,-0.05540094032490234
205.49189708923603,0.17619461618072063
211.13459884666585,0.31997114300505114
216.93224629088093,0.19565696832961357
222.8890941507125,-0.4383898928426858
229.00951398765628,-0.2045499383669096
235.2979974040371,0.2579659921242775
241.75915933926856,0.4777683788178684
248.39774145662594,0.4715487501406737
255.2186156230184,0.24751079475821092
262.2267874843129,-0.22244227593108915
269.42740013883696,-0.6306421248096086
276.82573791175145,-0.5756738813473927
284.42723023306723,-0.2960367327725839
292.23745562214975,0.30957541600443267
300.2621457816349,0.20621453927783956
308.5071898037645,0.11253647904950671
316.97863849222284,-0.08485403068887667
325.68270880265004,-0.046479141362752635
334.6257884050889,-0.07194378986890775
343.81444037171497,0.03511359413185847
353.2554079932886,0.2447759185166164
362.9556197278647,0.19012850100185552
372.9221942853913,0.273400272617292
383.1624458519285,-0.26986654201327975
393.6838894573223,0.1244326141630065
404.4942464902712,0.07530123450056384
415.60145036483436,-0.6243512160468551
427.0136523425389,-0.6756744144388787
438.739227514359,-0.6070737214696234
450.7867809469583,-0.3206880175233802
463.1651539977017,-0.6185022678479404
475.8834308030793,-0.7232810724300826
488.9509449452947,-1.1028737006258456
502.377286301916,-0.950457868355502
516.1723080836149,-1.0906638272960372
530.3461340651586,-1.2859628969918169
544.9091660149587,-0.6757508222012214
559.8720913286365,-0.30157480214456
575.2458908721976,-0.6136878103742058
591.0418470405776,-0.6696140243995574
607.2715520374718,-0.310558633114538
623.9469163825239,-0.1344118798689588
641.0801776521188,-0.21810213694463007
658.6839094601917,-0.31622606442640755
676.7710306856467,-0.3853001724819469
695.3548149531555,-0.5938076685217559
714.448900374293,-0.3911234549442039
734.0672995561602,-0.5160161176442861
754.2244098848392,-0.305108040258127
774.9350240912257,-0.5098927747580952
796.2143411069948,-0.44780769122062186
818.0779772186621,-0.45650783268767053
840.5419775279385,-0.06259525648356984
863.6228277267702,0.4272619227285406
887.3374661957223,0.23973887497498209
911.7032964345741,0.8681512862578102
936.7381998342546,0.813108424087682
962.4605487994843,0.5679160749900676
988.8892202317661,0.6443028514616282
1016.0436093826047,0.8471550750801223
1043.9436440871305,0.5840826612532081
1072.6097993885733,0.6187973526219069
1102.063112564314,0.6012867187833123
1132.3251985645456,0.43210456227668637
1163.4182658748716,0.5756700152769629
1195.3651328144829,0.3265674849493686
1228.1892442818732,0.08311988176392371
1261.9146889603862,0.13474009424002728
1296.5662169962147,0.3033297492734951
1332.169258161831,0.18373910181401493
1368.7499405181743,0.3007948979056232
1406.3351095892929,0.4358832532542479
1444.9523480635137,0.6770946226318573
1484.6299960355873,0.2711310728156734
1525.397171804689,0.14806445744702448
1567.283793243504,0.44759204265802444
1610.320599754108,0.8875818942865226
1654.5391748267414,0.77765781674678
1699.971969218031,0.1349455406311743
1746.6523247656876,0.267895320479859
1794.6144988571277,0.3500359077959817
1843.8936895699987,0.33039657015880675
1894.5260615030493,-0.1853126216871168
1946.5487723163012,0.24596515516779488
2000.0000000000002,0.2691552104682191
2054.9189708923604,0.13078560185339122
2111.3459884666586,0.029872259596081252
2169.3224629088095,0.037871482788047584
2228.8909415071253,0.37272991601254
2290.095139876563,-0.03087683589924156
2352.979974040371,-0.31167909502266766
2417.591593392688,-0.36763805213825795
2483.977414566262,-0.38498874772199976
2552.186156230184,-0.21080689506366457
2622.267874843129,-0.42291130182139386
2694.2740013883695,-0.8264694782213897
2768.2573791175146,-0.8408725121813642
2844.2723023306726,-0.8365175142596911
2922.374556221495,-0.9871164483484473
3002.621457816346,-1.0449237540416028
3085.071898037642,-0.8764184189570751
3169.7863849222285,-0.9823897152508977
3256.8270880265004,-0.6920105938163172
3346.257884050889,-0.931068813743156
3438.1444037171495,-0.8011121098226653
3532.554079932886,-0.5227963314845341
3629.5561972786472,-0.5345495557256981
3729.221942853913,-0.48377493871341976
3831.6244585192853,-0.1165708176741521
3936.838894573223,0.22154412189098183
4044.942464902712,0.35138789194241626
4156.014503648344,0.08196528438253609
4270.1365234253935,-0.09588849229753174
4387.392275143595,-0.11374386619354457
4507.867809469583,0.03528689820455201
4631.651539977017,-0.3087567845733202
4758.834308030793,-0.3937123880898058
4889.509449452947,-0.4328878784804115
5023.77286301916,-0.32120258378114314
5161.723080836149,-0.4793558136742065
