frequency_hz,amplitude_db
20.000000000000004,-0.7839986081562763
20.549189708923603,-0.8654438410991828
21.113459884666586,-0.6189260768462435
21.693224629088103,-0.5741141056989701
22.288909415071263,-0.6871852490123476
22.90095139876564,-0.9137574823227073
23.52979974040372,-0.8823034493162603
24.17591593392687,-0.8956506939769633
24.83977414566262,-0.7924978930878569
25.52186156230184,-0.6312044579305338
26.22267874843129,-0.19801278230348346
26.942740013883693,-0.10817611590403137
27.682573791175148,-0.3746182820715485
28.442723023306726,-0.16079810853757326
29.223745562214962,-0.2846875596350247
30.026214578163472,0.004258604368309868
30.850718980376435,0.40075780758007196
31.69786384922227,0.977056929782633
32.56827088026499,0.8193282151999921
33.46257884050889,0.5901565098816485
34.3814440371715,-0.05685750524194186
35.32554079932886,-0.04141563156892429
36.29556197278647,-0.6669812551452929
37.29221942853913,-1.0663884681321625
38.316244585192855,-1.0651765092239247
39.36838894573225,-1.0800104631925744
40.449424649027144,-0.9521262035887887
41.56014503648346,-1.3743123045397667
42.701365234253906,-1.3987704069858506
43.87392275143595,-1.4169879094042825
45.07867809469583,-1.3993793599416862
46.31651539977017,-1.375391272197456
47.58834308030793,-0.7410546144892034
48.89509449452947,-0.5914629365827311
50.2377286301916,-0.6831512014361999
51.61723080836149,-0.31806222005892487
53.03461340651583,-0.4531245016128641
54.49091660149584,-0.23935045000964972
55.987209132863626,-0.2374632853583844
57.52458908721974,0.034540102254988825
59.104184704057765,0.21580620020600041
60.727155203747174,0.5011307824695356
62.39469163825239,0.5240539023035138
64.10801776521187,0.6942775218992203
65.86839094601916,1.479444272866767
67.67710306856468,1.0345638369298742
69.53548149531555,1.051088938384453
71.44489003742933,0.8045697924869764
73.40672995561606,0.6253927992070987
75.42244098848397,0.8413374072145421
77.49350240912266,1.3014805724958238
79.62143411069948,0.8613932554385069
81.80779772186621,0.9250746091460438
84.05419775279384,0.8572180267008072
86.36228277267702,0.28830771877711514
88.73374661957223,0.3422866090722895
91.1703296434574,0.18433352236080625
93.67381998342536,0.25607730452448396
96.24605487994837,0.7794378065419905
98.88892202317656,0.5163018239222129
101.60436093826047,0.538443106794457
104.39436440871306,0.6397719627265976
107.26097993885733,0.2611692769375688
110.20631125643139,0.07393780050022936
113.23251985645456,-0.004560171378404032
116.34182658748716,-0.1422061320980183
119.53651328144828,-0.4362272819373649
122.81892442818732,-0.40673638996728323
126.19146889603861,-0.36838010858994374
129.65662169962147,0.03581281140647313
133.2169258161831,-0.4048339189423418
136.87499405181757,-0.09037206608816578
140.63351095892943,0.127815414982968
144.49523480635136,0.14755963026903268
148.46299960355873,0.08783459412212935
152.5397171804689,0.4047763440806226
156.7283793243504,0.31923372049951043
161.0320599754108,0.5112988897740098
165.45391748267397,0.377945125720114
169.99719692180312,0.30990460168992895
174.66523247656878,0.31670978534743105
179.46144988571277,-0.0398095894698616
184.38936895699987,-0.1377016619292495
189.45260615030492,0.3456721336856968
194.6548772316301,0.7242283651083117
200.00000000000003,0.6722937667285571
205.49189708923603,1.090154922230559
211.13459884666585,1.3145440125193244
216.93224629088093,1.0842196303701839
222.8890941507125,0.7950340579145472
229.00951398765628,0.9786978291584811
235.2979974040371,1.091750095103489
241.75915933926856,1.218995087123902
248.39774145662594,1.015310765711658
255.2186156230184,0.841512825254534
262.2267874843129,0.7847154921995867
269.42740013883696,0.7215183779138734
276.82573791175145,0.35276271790324015
284.42723023306723,0.4577046198470056
292.23745562214975,0.49282425668902585
300.2621457816349,0.0675940100470176
308.5071898037645,-0.12332942222219495
316.97863849222284,0.010530612012751406
325.68270880265004,0.08769448990517631
334.6257884050889,0.40580488499429307
343.81444037171497,0.14476770117708962
353.2554079932886,0.03173934659372324
362.9556197278647,-0.19986501009517602
372.9221942853913,-0.6048049848114616
383.1624458519285,-0.526739188425234
393.6838894573223,-0.4285358114509059
404.4942464902712,-0.38909428291099113
415.60145036483436,-0.6935778925573899
427.0136523425389,-1.296553198998038
438.739227514359,-1.513001574862803
450.7867809469583,-1.3151212894549908
463.1651539977017,-1.3680735127395536
475.8834308030793,-1.3371024789992436
488.9509449452947,-1.1402439088792098
502.377286301916,-1.4132718500638672
516.1723080836149,-1.3809377974085597
530.3461340651586,-1.2036112480565055
544.9091660149587,-1.059571036960489
559.8720913286365,-0.5886297214787977
575.2458908721976,-0.8638977008267694
591.0418470405776,-0.43534930625437374
607.2715520374718,-0.5686890970098957
623.9469163825239,-0.4531362652242612
641.0801776521188,-0.16514460479093018
658.6839094601917,-0.3162734107742379
676.7710306856467,-0.10295950510151093
695.3548149531555,-0.1645255010505003
714.448900374293,0.043918333468026566
734.0672995561602,0.008969500146998127
754.2244098848392,0.3681690996860769
774.9350240912257,0.00482388167208056
796.2143411069948,0.6528468279109623
818.0779772186621,0.9648222104142488
840.5419775279385,1.0372724619733271
863.6228277267702,0.9499654318978208
887.3374661957223,0.7424846257079081
911.7032964345741,0.7666835311416594
936.7381998342546,0.08690688406553482
962.4605487994843,-0.029362064853476567
988.8892202317661,-0.03313157094991667
1016.0436093826047,0.3668957297345382
1043.9436440871305,0.29773271650168054
1072.6097993885733,0.0843522157502632
1102.063112564314,0.26133511769943973
1132.3251985645456,0.3123888168210276
1163.4182658748716,0.370919938550468
1195.3651328144829,-0.009944053981502887
1228.1892442818732,0.5193924120883276
1261.9146889603862,0.37955234251591424
1296.5662169962147,0.16424827627151972
1332.169258161831,-0.36763626899938634
1368.7499405181743,-0.563805392884123
1406.3351095892929,-0.6344548531570111
1444.9523480635137,-0.8499442085394444
1484.6299960355873,-0.7998737186063813
1525.397171804689,-0.6316398190375196
1567.283793243504,-0.11468009077124708
1610.320599754108,-0.21426842491860437
1654.5391748267414,-0.2845551533982435
1699.971969218031,-0.3958764331978645
1746.6523247656876,-0.5886710530865882
1794.6144988571277,-0.45561570930661077
1843.8936895699987,-0.3150328911318982
1894.5260615030493,-0.36012208327605333
1946.5487723163012,-0.389666740080305
2000.0000000000002,-0.08688214824708151
2054.9189708923604,0.07715249792518775
2111.3459884666586,0.2249378122944024
2169.3224629088095,0.4428107611303756
2228.8909415071253,0.36292605829249214
2290.095139876563,0.34146083460354826
2352.979974040371,0.09667960931640437
2417.591593392688,0.06905845634107519
2483.977414566262,0.09456756825400157
2552.186156230184,0.7282700811655479
2622.267874843129,0.43155715939255906
2694.2740013883695,-0.040675734159673
2768.2573791175146,-0.4167000838151549
2844.2723023306726,-0.5881756858822569
2922.374556221495,-0.44048332465459306
3002.621457816346,0.21422049183480146
3085.071898037642,0.17358569033661694
3169.7863849222285,-0.08904449664454064
3256.8270880265004,0.025604129760034858
3346.257884050889,-0.4272760805072525
3438.1444037171495,-0.34139491495969143
3532.554079932886,-0.49861073919878973
3629.5561972786472,-0.28837120004835626
3729.221942853913,0.2426135784799362
3831.6244585192853,0.2609861358324844
3936.838894573223,0.18514731074766538
4044.942464902712,0.5126658289639785
4156.014503648344,0.7711573348082679
4270.1365234253935,0.7312203306022991
4387.392275143595,0.8569611815000269
4507.867809469583,0.5689055502915414
4631.651539977017,0.8154514051832538
4758.834308030793,1.1463463592897363
4889.509449452947,0.7316557501246144
5023.77286301916,0.8983014617987788
5161.723080836149,0.534536795500893
5303.461340651581,0.4043071878143823
5449.091660149581,0.26094147470466533
