frequency_hz,amplitude_db
20.000000000000004,0.2656692340199011
20.549189708923603,0.16452550380125516
21.113459884666586,-0.19861532035103
21.693224629088103,-0.12753705343210528
22.288909415071263,0.1584808059876363
22.90095139876564,0.43280382304405146
23.52979974040372,-0.01055687938387656
24.17591593392687,-0.48501730849625724
24.83977414566262,-0.3611840546493277
25.52186156230184,-0.2579078813330955
26.22267874843129,-0.32574831792488895
26.942740013883693,0.14171082980901284
27.682573791175148,0.6154646055231914
28.442723023306726,0.4747635372411946
29.223745562214962,-0.010396732504112577
30.026214578163472,-0.406219292092622
30.850718980376435,-0.1318142126123612
31.69786384922227,-0.1713316881063233
32.56827088026499,-0.3993446036166167
33.46257884050889,-0.44446731802318573
34.3814440371715,-0.028878323288978686
35.32554079932886,-0.1821511220480066
36.29556197278647,-0.2513433440364842
37.29221942853913,-0.22558569283122482
38.316244585192855,0.39206954791739745
39.36838894573225,0.46070094357434893
40.449424649027144,0.7075180678069042
41.56014503648346,0.8779689504669337
42.701365234253906,1.1574326923450964
43.87392275143595,1.2501437015381731
45.07867809469583,0.7957224635355593
46.31651539977017,0.5259636236947369
47.58834308030793,0.520793837452472
48.89509449452947,0.3885335243742597
50.2377286301916,0.03749614184642294
51.61723080836149,0.29777555333305405
53.03461340651583,-0.08376361798904156
54.49091660149584,-0.013804244051852751
55.987209132863626,-0.13366255851759928
57.52458908721974,0.09204654375191879
59.104184704057765,0.2815260723118509
60.727155203747174,0.15915835878669055
62.39469163825239,0.19242166061084276
64.10801776521187,0.2018187321358949
65.86839094601916,0.3204988888415989
67.67710306856468,0.18712520127557175
69.53548149531555,0.18310456491810922
71.44489003742933,-0.1142197854191268
73.40672995561606,-0.1323370297455039
75.42244098848397,-0.27789627606964334
77.49350240912266,-0.5788825605812034
79.62143411069948,-0.5613114341751501
81.80779772186621,-0.4907397905836378
84.05419775279384,-0.29246739496040647
86.36228277267702,-0.5079614665754651
88.73374661957223,-0.6628000712662858
91.1703296434574,-0.5868063350624521
93.67381998342536,-0.10945567124826017
96.24605487994837,-0.12400528186093425
98.88892202317656,-0.45750537014594156
101.60436093826047,0.05470387832494594
104.39436440871306,0.18607496384212036
107.26097993885733,-0.03547249326037867
110.20631125643139,0.20700386645710056
113.23251985645456,0.23461605850117356
116.34182658748716,0.23992005233226085
119.53651328144828,0.0539536783613668
122.81892442818732,-0.17443646831381984
126.19146889603861,0.12303308174713556
129.65662169962147,0.4428256532276674
133.2169258161831,0.4776700658254843
136.87499405181757,0.517778139058069
140.63351095892943,0.7475022605560723
144.49523480635136,0.5174588222255058
148.46299960355873,0.6100183469703414
152.5397171804689,0.8438237365729503
156.7283793243504,0.9388582064988511
161.0320599754108,0.9844344900753976
165.45391748267397,0.3734675431533442
169.99719692180312,0.19174380428312776
174.66523247656878,-0.2691975819806496
179.46144988571277,-0.5287791124652234
184.38936895699987,-0.4712637909275147
189.45260615030492,-0.2865626768791044
194.6548772316301,-0.33450636012784263
200.00000000000003,-0.5357556114882462
205.49189708923603,-0.2813571465746616
211.13459884666585,-0.28000331782798
216.93224629088093,-0.08104622978826564
222.8890941507125,-0.0020907213809975983
229.00951398765628,0.11226280210231704
235.2979974040371,0.6218575433314455
241.75915933926856,0.5613017541547172
248.39774145662594,-0.25659890535674995
255.2186156230184,-0.27459586448367757
262.2267874843129,-0.058824057250011164
269.42740013883696,-0.2983229395261916
276.82573791175145,-0.5129653333121071
284.42723023306723,-0.09661635052520678
292.23745562214975,0.26949408631984584
300.2621457816349,0.7892712171094554
308.5071898037645,0.5002420191215035
316.97863849222284,0.6345768428244857
325.68270880265004,1.3143853023808687
334.6257884050889,1.1685549724507498
343.81444037171497,0.48099691518637566
353.2554079932886,0.5008305395709651
362.9556197278647,0.41356202957746446
372.9221942853913,-0.11183881164204307
383.1624458519285,-0.48946690625095596
393.6838894573223,-0.9609949841875036
404.4942464902712,-0.882158279299329
415.60145036483436,-1.477672778215159
427.0136523425389,-1.5702104826328125
438.739227514359,-1.3637971935197228
450.7867809469583,-0.9299653308141259
463.1651539977017,-0.6744426488814707
475.8834308030793,-0.08844086753476749
488.9509449452947,-0.0619660545596013
502.377286301916,0.34594014947208235
516.1723080836149,0.32605333834451256
530.3461340651586,0.6311865707814619
544.9091660149587,0.9462076814858957
559.8720913286365,0.7561270045815771
575.2458908721976,0.5236420729910574
591.0418470405776,0.5708849306828585
607.2715520374718,0.414724685910371
623.9469163825239,0.37963415163502423
641.0801776521188,0.27712929971482997
658.6839094601917,-0.159808357320308
676.7710306856467,-0.05002758368734421
695.3548149531555,-0.22294059834034294
714.448900374293,0.16346640063833914
734.0672995561602,0.835752312480432
754.2244098848392,0.9275429252934962
774.9350240912257,0.7344606762488544
796.2143411069948,0.6674977594908746
818.0779772186621,0.37820007750602913
840.5419775279385,0.6394131366662873
863.6228277267702,0.8180662590264844
887.3374661957223,0.900886366380666
911.7032964345741,0.3184225510940342
936.7381998342546,-0.03351190851115196
962.4605487994843,-0.3713710450279093
988.8892202317661,0.1020962169404121
1016.0436093826047,0.3495721253011923
1043.9436440871305,-0.1475916024997857
1072.6097993885733,-0.12361040291247266
1102.063112564314,-0.09262276047416515
1132.3251985645456,-0.2991078960527679
1163.4182658748716,-0.29951773773448886
1195.3651328144829,0.16606672060972466
1228.1892442818732,-0.008986869958015481
1261.9146889603862,-0.14377937033918006
1296.5662169962147,-0.3476727444615986
1332.169258161831,-0.3064185188099572
1368.7499405181743,0.3313967197919726
1406.3351095892929,0.1525792633221808
1444.9523480635137,0.09951624864518789
1484.6299960355873,0.035749933527362276
1525.397171804689,-0.10984307856907556
1567.283793243504,0.12238879291491322
1610.320599754108,0.3899130473568468
1654.5391748267414,0.10310114348190375
1699.971969218031,0.06867761620119608
1746.6523247656876,-0.29149341002983853
1794.6144988571277,-0.5676414584777274
1843.8936895699987,-0.09777575465872268
1894.5260615030493,-0.05824452757900263
1946.5487723163012,0.1410218027503695
2000.0000000000002,0.2353605017188471
2054.9189708923604,0.132415604368941
2111.3459884666586,-0.023273807515838674
2169.3224629088095,0.3205693500817927
2228.8909415071253,-0.0893718463507858
